Id,SalePrice,,s,SalePrice_stack,,+us,SalePrice_stack,,+ss,SalePrice_stack,,#VALUE!,,,SalePrice_xg,SalePrice_lgbm,,#VALUE!,#VALUE!,#VALUE!,,Best,Bad,SalePrice_stack,New SalePrice
2341,216626.5332,,,213796.8837,,,214637.9622,,,214306.7276,,214247.1911,,,223832.0938,222919.8212,,216670.6058,215861.2815,215213.6505,,216626.5332,213292.7969,213385.748,216382.8132
2342,230763.0104,,,230820.2413,,,228336.9327,,,228116.2181,,229091.1307,,,240174.2031,221464.0973,,230819.914,228684.4431,228386.5113,,230763.0104,226687.9531,231397.3146,231223.8676
2343,227009.6713,,,227181.7235,,,224705.3732,,,224505.179,,225464.0919,,,223902.3438,229347.6707,,227014.7087,224974.122,224717.1618,,227009.6713,228529.3125,226291.3904,226391.4754
2344,216413.3471,,,219449.6335,,,219920.1201,,,219648.3905,,219672.7147,,,203685.1563,215462.2498,,216486.8543,218471.6217,218640.9218,,216413.3471,215116.2031,220359.4134,217123.7023
2345,231773.3495,,,231620.3612,,,232310.9988,,,232188.2416,,232039.8672,,,234252.8281,230027.7182,,231776.3348,232287.0972,232183.4448,,231773.3495,232326.7969,233705.0062,233235.5878
2346,210728.7712,,,210883.495,,,211724.7436,,,211264.8593,,211291.0326,,,214538.0469,206279.3178,,210741.0512,211540.495,211179.2416,,210728.7712,205247.4531,210529.6986,210493.3957
2347,199124.2225,,,201031.5554,,,201810.7102,,,201317.2309,,201386.4988,,,193849.1875,195642.5268,,199145.8459,200821.6307,200660.0935,,199124.2225,197352.3281,199913.3133,198363.0773
2348,240678.0438,,,242726.0879,,,240227.018,,,240200.7606,,241051.2888,,,243246.9063,228903.3893,,240730.8059,239645.7562,239788.1993,,240678.0438,236477.0156,241656.8023,239982.3091
2349,176970.4225,,,177554.1734,,,177808.288,,,177955.4626,,177772.6413,,,166633.4375,185082.3084,,177045.2832,177535.2299,177745.7036,,176970.4225,182342.1406,178265.1037,177542.9364
2350,308914.6894,,,313238.195,,,314500.0821,,,314486.0413,,314074.7728,,,301766.9063,296371.5905,,308987.511,312339.7654,312944.362,,308914.6894,307998.25,313193.8951,308956.5042
2351,262166.8171,,,266170.9812,,,267324.1477,,,267234.1777,,266909.7689,,,253171.375,252941.3887,,262236.6014,265326.6605,265816.3981,,262166.8171,266701.4375,269001.5319,264217.9876
2352,257633.3328,,,260300.6415,,,257032.7893,,,257097.9621,,258143.7976,,,246443.2969,256691.8173,,257680.7162,256267.6568,256544.9216,,257633.3328,259874.1406,258788.171,256621.9884
2353,251845.0874,,,256216.6904,,,253309.8252,,,253304.8947,,254277.1368,,,228292.0938,256387.8178,,252053.67,251774.0435,252208.4008,,251845.0874,259665.2969,255581.1989,251608.8283
2354,137357.8086,,,137634.5331,,,138302.8495,,,138157.8763,,138031.753,,,136714.9531,136713.5868,,137358.4542,138080.4484,138013.5156,,137357.8086,138286.9531,138817.1837,138186.3108
2355,143661.788,,,143033.6667,,,143922.5584,,,143819.0829,,143591.7694,,,145555.2813,144722.109,,143665.1753,144092.8176,143951.0441,,143661.788,145593.0313,141034.9231,142266.0555
2356,154388.4205,,,153542.8087,,,156226.8517,,,156175.5205,,155315.0603,,,153426.5469,159389.6008,,154402.3882,156252.2228,156198.7759,,154388.4205,152865.8594,153526.9508,154391.2881
2357,192113.9235,,,192379.2972,,,193048.0146,,,192554.4853,,192660.599,,,189475.1719,193538.5132,,192117.5608,192832.2505,192449.721,,192113.9235,191730.0469,193037.3664,192578.2108
2358,199402.4017,,,201275.5814,,,202098.2512,,,201964.2378,,201779.3568,,,195543.6719,194655.5661,,199422.7927,201118.4427,201277.776,,199402.4017,198525.1563,201750.6294,199755.3282
2359,130967.7092,,,129837.3925,,,130986.7506,,,131051.2358,,130625.1263,,,132321.625,134978.5377,,130981.1991,131359.6169,131311.1204,,130967.7092,128242.4063,129924.6837,131042.3034
2360,115571.7162,,,114644.2899,,,115443.6182,,,115320.8264,,115136.2449,,,117247.5625,118284.6669,,115580.8373,115768.7678,115565.3553,,115571.7162,115760.0703,115487.6005,116171.1552
2361,144275.246,,,143456.3913,,,144691.1161,,,144689.2781,,144278.9285,,,146080.2344,146328.0086,,144280.7104,144902.9368,144840.7624,,144275.246,145881.5781,145063.4956,145405.6834
2362,271479.7899,,,273020.5947,,,274044.9635,,,273939.326,,273668.2947,,,277057.875,259080.2047,,271535.1282,273208.3342,273352.2974,,271479.7899,279068.75,271898.9992,270750.0137
2363,139500.0599,,,138074.764,,,136674.7225,,,136704.2082,,137151.2316,,,141270.3125,144514.5127,,139520.0586,137545.1991,137323.0286,,139500.0599,137322.1875,138052.2886,139504.3258
2364,157415.1934,,,155488.09,,,153599.8131,,,153679.5145,,154255.8059,,,161043.8281,162972.1557,,157444.0606,154776.9581,154512.3622,,157415.1934,152776.375,155588.6065,157514.4221
2365,219172.789,,,218308.006,,,217578.2285,,,217442.3292,,217776.1879,,,224855.8594,217611.2702,,219185.6736,218089.9755,217821.4528,,219172.789,215620.6406,217732.1136,218782.549
2366,189842.7732,,,189488.5193,,,190201.3954,,,189926.4429,,189872.1192,,,198104.1563,183518.5081,,189885.3632,190286.7865,190014.9318,,189842.7732,191591.6875,189236.6983,189709.09
2367,222332.4792,,,221030.9347,,,221877.3514,,,221576.7797,,221495.0219,,,230345.8594,220558.8232,,222357.3567,222377.85,221964.3358,,222332.4792,224748.2344,221694.8905,222822.1257
2368,214129.8427,,,212534.7405,,,213394.6368,,,213120.2716,,213016.5496,,,219123.7969,216679.8076,,214144.8591,214025.6399,213598.4247,,214129.8427,216574.2188,212980.2718,214456.7317
2369,216661.0762,,,215993.4111,,,216815.6297,,,216525.8582,,216444.9663,,,224869.375,211780.6659,,216692.8939,217026.9444,216705.7745,,216661.0762,219702.5781,217050.313,217432.7252
2370,167582.7441,,,168047.2236,,,168104.1891,,,168010.6598,,168054.0242,,,164032.6406,169012.4561,,167589.821,167882.7594,167861.8487,,167582.7441,169858.5938,167239.0446,167024.0961
2371,167223.0489,,,167488.9214,,,167632.0747,,,167500.8511,,167540.6157,,,160994.8438,172409.1876,,167252.8497,167501.8664,167420.9676,,167223.0489,168125.4531,167055.3278,166949.3341
2372,193374.2186,,,194033.3721,,,194201.008,,,194082.3828,,194105.5876,,,190540.6563,193157.888,,193378.1421,193871.7649,193859.0717,,193374.2186,191907.8594,194337.4162,193590.9741
2373,284461.6425,,,285419.491,,,286605.3504,,,286659.9148,,286228.2521,,,275623.4375,289013.4771,,284489.1809,286005.1854,286225.7691,,284461.6425,282317.6563,286863.728,285500.1468
2374,318715.9506,,,318809.777,,,319787.9406,,,320283.3701,,319627.0292,,,314592.2188,322450.3154,,318723.224,319610.6063,320107.1598,,318715.9506,324428.6875,319368.8804,319114.5995
2375,248078.9008,,,246951.7483,,,247913.4366,,,248554.5903,,247806.5917,,,259876.6094,241903.1311,,248133.1849,248330.1373,248788.1183,,248078.9008,251653.6406,247476.5369,248500.5377
2376,282471.0851,,,282960.2628,,,280827.8932,,,280498.7116,,281428.9559,,,287927.625,274889.1429,,282494.6991,280909.1619,280589.6789,,282471.0851,285084.6563,279553.8933,280110.2413
2377,349681.1116,,,346806.974,,,347805.5965,,,348161.8808,,347591.4838,,,365637.5625,347552.3147,,349743.3634,349036.1044,349005.1866,,349681.1116,343388.6563,343136.5292,347174.0544
2378,143968.253,,,143636.0281,,,144783.3904,,,144799.6349,,144406.3511,,,146410.7813,143100.8899,,143971.9704,144779.5327,144795.2549,,143968.253,143042.625,144309.0426,144443.0805
2379,197781.4663,,,198504.1206,,,196372.494,,,196237.6372,,197038.0839,,,201033.7656,191297.9017,,197802.6345,196343.5615,196230.4569,,197781.4663,196834.2969,197519.4938,197113.3974
2380,149604.7577,,,150649.7868,,,149712.5075,,,149822.111,,150061.4684,,,148373.3281,146024.8922,,149614.5838,149360.6319,149559.8109,,149604.7577,150759.9063,151056.0133,149898.9432
2381,167619.7839,,,169915.3541,,,170644.8364,,,170475.069,,170345.0865,,,167070.8594,157827.2786,,167675.4686,169497.4289,169672.469,,167619.7839,168141.4844,172997.1695,169832.7413
2382,202951.7904,,,202488.898,,,203193.8002,,,203037.0897,,202906.5959,,,205100.5156,202976.8711,,202953.8366,203312.0853,203137.25,,202951.7904,200519.8438,205197.223,204849.6649
2383,206712.4326,,,207802.0504,,,207800.7715,,,207402.2042,,207668.342,,,207030.3281,201392.7728,,206724.9004,207298.2805,207083.1388,,206712.4326,206740.0938,208930.7824,207515.0144
2384,248633.1705,,,249563.3567,,,250475.7878,,,250443.3741,,250160.8395,,,246043.8281,246909.1637,,248637.2985,249915.8869,250046.6863,,248633.1705,251047.9063,253843.8759,251633.6619
2385,158527.5286,,,157324.985,,,157931.0919,,,158090.031,,157782.0359,,,161495.8438,161242.8105,,158538.2876,158412.4448,158417.9606,,158527.5286,160117.625,158098.5056,159079.7525
2386,132312.5208,,,130595.4585,,,131447.2208,,,131360.7929,,131134.4907,,,137639.4688,135186.0824,,132340.6536,132142.3984,131865.9912,,132312.5208,133574.6719,132239.3751,133491.3968
2387,136629.7708,,,136036.0017,,,136996.2025,,,136940.2636,,136657.4893,,,138189.125,137861.6209,,136632.8131,137140.2864,137048.7745,,136629.7708,137843.0938,135913.5728,136547.1132
2388,99586.93549,,,101025.4758,,,101476.9373,,,101413.5952,,101305.3361,,,98683.23438,93992.83837,,99619.24395,100757.4912,100906.0393,,99586.93549,101489.5938,101928.9479,100251.6746
2389,119124.3481,,,117809.5447,,,118586.1514,,,118567.8649,,118321.187,,,121893.7969,122606.3396,,119141.7018,119099.0998,118936.0852,,119124.3481,121022.5156,118295.3185,119481.7442
2390,148288.4209,,,147722.9103,,,148737.5535,,,148678.4411,,148379.6349,,,147915.1406,151337.1518,,148293.8811,148861.9565,148773.2116,,148288.4209,149268.3125,147170.8014,147907.4052
2391,144832.9302,,,144197.9104,,,145422.789,,,145523.8365,,145048.1786,,,145064.0156,147597.9197,,144837.8276,145549.934,145604.5496,,144832.9302,146060.5938,144737.5032,145215.5437
2392,113987.2589,,,112623.9515,,,111245.5523,,,111176.7619,,111682.0886,,,115499.7188,118991.9344,,114010.514,112085.5907,111783.6684,,113987.2589,115359.5781,112404.2726,113856.74
2393,164098.7541,,,164279.9135,,,161795.2762,,,161750.5519,,162608.5805,,,165687.5625,161690.3605,,164102.6279,162060.3922,161944.3929,,164098.7541,165278.3438,161464.833,162132.0719
2394,140519.6478,,,139249.5816,,,137476.4965,,,137410.9763,,138045.6848,,,143426.6094,143630.1316,,140533.2183,138323.7589,138022.7158,,140519.6478,140909.7031,138482.3478,139996.1554
2395,210881.7711,,,212344.0983,,,213264.211,,,213053.3964,,212887.2352,,,208670.6094,206353.1655,,210894.435,212458.8857,212499.2455,,210881.7711,210232.8438,213734.636,211867.8118
2396,142897.7815,,,143075.6896,,,143593.4066,,,143601.2268,,143423.441,,,143574.8125,141400.4081,,142899.2658,143438.5951,143489.8652,,142897.7815,143488.4531,142449.3077,142460.7993
2397,222234.7303,,,223582.1611,,,224776.3248,,,224599.829,,224319.4383,,,229276.1094,209417.8407,,222311.6053,224016.2159,224074.5436,,222234.7303,225677.5938,221683.5556,220982.583
2398,132379.2301,,,130701.8838,,,131234.0023,,,131364.8961,,131100.2607,,,133514.8125,139300.9581,,132413.6842,131958.3459,131869.195,,132379.2301,135287.4688,131814.836,133192.7516
2399,60859.14938,,,63720.33383,,,64382.48479,,,64312.82011,,64138.54624,,,56817.57031,52608.81563,,61018.19157,63028.78393,63352.85739,,60859.14938,72276.67188,62104.71207,59887.25653
2400,62257.77552,,,64173.47011,,,64266.27829,,,64612.78423,,64350.84421,,,61175.69141,55002.92343,,62348.2213,63401.50237,63960.43655,,62257.77552,72276.67188,66378.60364,63891.81555
2401,116200.7324,,,117822.9939,,,118748.9532,,,118716.632,,118429.5264,,,115317.0156,109755.2726,,116236.939,117879.1599,118098.5832,,116200.7324,115455.4453,118325.1299,116588.4346
2402,138184.542,,,138507.6345,,,139118.0889,,,138962.0413,,138862.5882,,,135315.7188,139584.5303,,138190.3815,138884.5739,138810.8496,,138184.542,138973.375,138389.2668,138107.5257
2403,140527.1182,,,139974.9784,,,136929.2973,,,136847.3869,,137917.2208,,,141713.3125,141934.5379,,140529.6624,137614.5452,137345.0407,,140527.1182,137241.7969,138675.5687,139620.0768
2404,150475.7264,,,149511.3717,,,148648.4488,,,148657.1267,,148938.9824,,,152191.3438,153310.95,,150483.3043,149222.8265,149066.5287,,150475.7264,153586.8594,149665.2981,150591.0543
2405,161292.0562,,,161959.054,,,162617.514,,,162550.829,,162375.799,,,156831.9375,162714.9559,,161303.3718,162219.3446,162273.0908,,161292.0562,161830.0938,162776.8795,161875.8501
2406,141131.2408,,,141023.1051,,,141039.4251,,,141302.3914,,141121.6405,,,141896.5625,140872.9609,,141131.6021,141087.7722,141310.6285,,141131.2408,139757.2813,142162.3144,141929.0486
2407,126835.2969,,,127888.7669,,,128986.0434,,,128986.0975,,128620.3026,,,125769.5156,123066.7919,,126847.583,128346.5389,128529.3031,,126835.2969,127887.4922,127843.637,126815.9924
2408,144837.0153,,,145923.9013,,,146642.5827,,,146470.5036,,146345.6625,,,143566.7344,141108.435,,144848.0063,146039.883,146057.2117,,144837.0153,145044.6406,147815.5357,146172.1519
2409,122185.9041,,,121625.5455,,,122615.3491,,,122560.2238,,122267.0395,,,124174.9766,122835.4943,,122189.4525,122739.9332,122654.7249,,122185.9041,120555.2813,121374.3125,122013.5909
2410,169389.0071,,,167119.281,,,167869.8715,,,167693.4688,,167560.8738,,,174550.625,175060.9352,,169425.2307,168840.8987,168404.6999,,169389.0071,167579.1094,166096.1959,168709.0731
2411,115714.9043,,,114319.2975,,,115253.5912,,,115187.4342,,114920.1076,,,117829.5547,120258.6138,,115736.7335,115784.2602,115573.0992,,115714.9043,119608.3281,114626.09,115951.4887
2412,157206.7668,,,155849.8879,,,154951.2303,,,154956.2347,,155252.451,,,165784.7656,155226.6504,,157246.6339,155728.8572,155511.182,,157206.7668,160351.2813,156183.9894,157480.507
2413,130861.7289,,,130712.5839,,,131809.8179,,,131728.6079,,131417.0032,,,132474.1563,129958.6572,,130863.7308,131726.7403,131677.3878,,130861.7289,133069.9063,130421.2214,130659.7786
2414,148716.2512,,,152853.4792,,,151221.4789,,,151277.6776,,151784.2119,,,140847.5,138151.3557,,148847.2638,149580.3918,150099.8526,,148716.2512,157318.3281,154159.5798,149761.5342
2415,133629.9568,,,132197.0468,,,130771.0025,,,130703.3033,,131223.7842,,,138710.4063,135378.0194,,133651.1966,131649.2519,131337.3942,,133629.9568,132904.0156,130689.7894,132596.118
2416,127094.1457,,,126414.6643,,,127497.472,,,127447.0456,,127119.7273,,,129753.8516,127642.4226,,127099.7061,127665.5651,127572.1548,,127094.1457,125587.5703,125966.8738,126786.2532
2417,131957.6288,,,131235.6524,,,132095.1466,,,132092.6034,,131807.8008,,,133045.2813,134272.9582,,131962.6926,132314.1029,132249.255,,131957.6288,133102.5313,131491.3416,132141.6758
2418,131289.8963,,,131486.738,,,132396.9444,,,132318.5805,,132067.421,,,129615.4609,132059.401,,131291.9459,132178.6125,132170.4655,,131289.8963,131947.2344,131851.3413,131547.1694
2419,129794.1562,,,130534.5944,,,128988.2564,,,128952.517,,129491.7893,,,130566.1641,125646.507,,129806.1167,128864.7875,128867.8988,,129794.1562,128563.6094,129184.928,128861.3514
2420,123855.1961,,,122434.9174,,,123442.4847,,,123426.7606,,123101.3876,,,124964.0391,129544.2792,,123880.69,123976.1191,123809.5005,,123855.1961,125020.0625,122967.3152,124253.37
2421,149766.2072,,,150349.8261,,,151494.8281,,,152049.2734,,151297.9759,,,148441.125,148385.2392,,149768.8329,151063.3977,151685.6643,,149766.2072,152081.7969,151684.461,150703.0785
2422,107035.675,,,105149.6937,,,105575.9815,,,105608.9683,,105444.8811,,,115707.0938,107578.6136,,107097.6417,106425.3436,106212.3568,,107035.675,108709.2422,105514.9988,107353.3557
2423,120735.2793,,,119435.513,,,120110.6714,,,120011.5712,,119852.5852,,,126493.5313,121209.4756,,120760.3101,120634.3879,120395.5644,,120735.2793,123307.0156,121036.2032,121880.7948
2424,155172.6377,,,155800.5631,,,154106.978,,,154653.7288,,154853.7566,,,154075.6875,153359.66,,155175.6963,154052.4754,154560.1233,,155172.6377,158814.6094,155408.9463,154901.5649
2425,204022.6577,,,207911.7487,,,208200.6309,,,208819.268,,208310.5492,,,184720.5938,206334.4155,,204196.4755,206426.3933,207490.0916,,204022.6577,203529.8281,207193.8658,203693.9582
2426,134984.1431,,,135072.612,,,136076.5683,,,136114.0643,,135754.4149,,,134111.6719,135447.4088,,134984.6905,135894.9844,135980.6119,,134984.1431,138629.2031,135862.6596,135537.725
2427,136797.4311,,,137783.7322,,,136264.2614,,,136414.9616,,136820.9851,,,138447.4063,130710.6289,,136822.3178,136028.3272,136231.3672,,136797.4311,137555.0938,140415.7379,138664.7222
2428,174825.0837,,,174965.1461,,,175773.7728,,,176142.4699,,175627.1296,,,168201.625,181031.418,,174860.5587,175611.7576,175989.875,,174825.0837,176687.375,174868.0542,174792.5947
2429,112406.0627,,,110452.6791,,,111383.4945,,,111340.1115,,111058.7617,,,116777.3125,117422.277,,112446.8138,112183.7765,111916.0798,,112406.0627,114125.6797,110683.6311,112608.481
2430,132422.2957,,,133734.0609,,,134808.5189,,,134824.9868,,134455.8555,,,130667.3125,128167.3762,,132439.0459,134053.7545,134284.2226,,132422.2957,134264.2188,133815.3639,132495.9588
2431,107206.415,,,106411.3996,,,104722.3317,,,104703.7897,,105279.1737,,,109876.7188,108298.1754,,107214.2139,105333.4479,105142.1554,,107206.415,108142.8984,106974.8367,107608.6198
2432,145758.2987,,,144378.8046,,,145821.1089,,,145775.6789,,145325.1974,,,149069.8594,148987.2856,,145773.7349,146270.1538,146100.9682,,145758.2987,147730.3281,143592.9547,145223.6416
2433,146202.3269,,,146685.3851,,,147298.141,,,147091.7609,,147025.0957,,,141837.4375,148399.4664,,146215.3052,146992.9845,146894.43,,146202.3269,146569.9063,146805.4663,146299.3636
2434,138620.8808,,,138755.1114,,,140031.7873,,,140001.4814,,139596.1267,,,136316.9531,140328.4282,,138625.3852,139792.5138,139833.6023,,138620.8808,141687.2344,138496.8437,138444.5978
2435,151870.7074,,,152721.2048,,,153939.5302,,,153875.5653,,153512.1001,,,145886.2969,154033.4747,,151892.8091,153382.38,153483.9974,,151870.7074,154526.8594,151949.1415,151352.3656
2436,105942.5345,,,103662.9038,,,103984.3773,,,103958.1966,,103868.4926,,,109621.6484,113326.1805,,106006.207,105032.9125,104709.7684,,105942.5345,106287.7266,104348.6019,106486.1964
2437,106538.9487,,,105260.7007,,,105908.4669,,,105812.5195,,105660.5624,,,108165.4844,111017.4545,,106559.9313,106424.0872,106190.4145,,106538.9487,107132.9063,106029.7397,107098.2592
2438,122728.8104,,,120321.5762,,,121032.3868,,,121109.6749,,120821.2126,,,126335.1172,130772.4521,,122791.2387,122085.3825,121854.0858,,122728.8104,125528.5391,121308.0266,123481.754
2439,105589.3877,,,103722.2745,,,104364.4959,,,104268.789,,104118.5198,,,105615.4844,114728.4456,,105657.1816,105177.5416,104859.1066,,105589.3877,108545.0391,105353.7793,106799.2356
2440,120146.2018,,,120054.0988,,,118841.8638,,,118761.8628,,119219.2751,,,123733.0938,117081.4934,,120160.0572,119061.024,118926.4059,,120146.2018,119920.8203,120226.1706,120280.5083
2441,93918.92325,,,95090.16537,,,94317.45323,,,94383.42807,,94597.01556,,,89681.57031,92829.19649,,93939.73078,93888.76345,94070.6236,,93918.92325,91538.96875,93904.46979,93109.74466
2442,96731.50042,,,95410.14637,,,94467.79244,,,94448.42504,,94775.45461,,,98731.53125,101054.4536,,96755.00018,95227.32043,94992.88177,,96731.50042,99440.63281,94355.90465,96017.03176
2443,124190.7078,,,125175.4592,,,123649.7726,,,123584.1252,,124136.4523,,,117621.8516,126381.2806,,124223.2913,123419.0237,123425.8693,,124190.7078,125712.4297,125033.7802,124124.1175
2444,129712.4075,,,129474.6618,,,130211.3663,,,130250.6611,,129978.8964,,,131945.2188,128613.731,,129716.1057,130220.9015,130253.5425,,129712.4075,131727.3281,130985.3443,130773.5839
